date,open,high,low,close,adjusted_close,volume
2017-11-13,1277.676,1283.493,1269.903,1279.749,1279.749,33359
2017-11-14,1279.191,1289.357,1276.527,1277.775,1277.775,46138
2017-11-15,1277.82,1281.744,1275.038,1278.373,1278.373,30633
2017-11-16,1278.337,1296.83,1278.049,1293.093,1293.093,38505
2017-11-17,1278.4399,1297.04,1277.9399,1294.37,1294.37,0
2017-11-19,1291.818,1294.735,1274.308,1276.661,1276.661,40079
2017-11-20,1276.517,1284.693,1276.134,1280.235,1280.235,32220
2017-11-21,1280.365,1294.517,1278.973,1291.992,1291.992,34381
2017-11-22,1291.745,1293.568,1286.892,1291.025,1291.025,18806
2017-11-23,1291.191,1293.185,1285.094,1288.232,1288.232,24795
2017-11-24,1291.51,1293.61,1286.15,1288.22,1288.22,0
2017-11-26,1288.345,1299.192,1286.634,1294.186,1294.186,29279
2017-11-27,1293.722,1297.394,1290.453,1292.326,1292.326,34139
2017-11-28,1293.63,1296.636,1281.914,1283.381,1283.381,41154
2017-11-29,1283.842,1285.213,1270.246,1274.789,1274.789,38264
2017-11-30,1274.516,1289.152,1271.525,1279.387,1279.387,72185
2017-12-01,1274.29,1289.58,1271.58,1280.26,1280.26,0
2017-12-03,1273.627,1277.118,1270.502,1275.882,1275.882,37713
2017-12-04,1275.82,1277.023,1260.8,1265.213,1265.213,35224
2017-12-05,1266.032,1269.122,1261.756,1263.194,1263.194,31531
2017-12-06,1262.99,1264.438,1243.726,1246.877,1246.877,31093
2017-12-07,1247.437,1252.291,1243.075,1247.05,1247.05,32549
2017-12-08,1247.34,1252.66,1244.34,1248.14,1248.14,0
2017-12-10,1247.612,1251.417,1240.666,1241.797,1241.797,19606
2017-12-11,1241.318,1246.115,1236.388,1244.316,1244.316,20759
2017-12-12,1243.972,1256.975,1240.141,1255.371,1255.371,44001
2017-12-13,1254.788,1259.046,1250.4,1252.523,1252.523,30726
2017-12-14,1251.948,1261.832,1251.934,1253.907,1253.907,26703
2017-12-15,1252.83,1261.89,1251.9399,1255.26,1255.26,98
2017-12-18,1253.79,1264.37,1252.6801,1261.6899,1261.6899,112
2017-12-19,1261.7,1265.26,1258.97,1261.72,1261.72,69
2017-12-20,1261.6899,1267.84,1261.23,1265.62,1265.62,72
2017-12-21,1265.62,1268.97,1263.02,1266.76,1266.76,66
2017-12-22,1267.12,1276.38,1265.1,1275.01,1275.01,108
2017-12-25,1275.24,1275.24,1275.24,1275.24,1275.24,20
2017-12-26,1274.91,1283.77,1273.25,1283.29,1283.29,101
2017-12-27,1283.64,1289.4,1281.46,1287.41,1287.41,81
2017-12-28,1287.3101,1295.3001,1286.66,1294.84,1294.84,86
2017-12-29,1294.85,1307.6899,1293.59,1302.5501,1302.5501,127
2018-01-01,1303.4301,1307.72,1302.4301,1306.86,1306.86,60
2018-01-02,1302.5501,1318.98,1302.51,1318.14,1318.14,144
2018-01-03,1318.16,1321.4,1307.16,1312.84,1312.84,127
2018-01-04,1312.53,1325.92,1305.67,1322.97,1322.97,172
2018-01-05,1323.5,1323.83,1313.8101,1320.21,1320.21,95
2018-01-08,1320.04,1322.22,1314.97,1320.58,1320.58,74
2018-01-09,1320.63,1320.6801,1308.8001,1312.66,1312.66,109
2018-01-10,1313.28,1326.9399,1308.29,1317.1899,1317.1899,160
2018-01-11,1316.89,1323.98,1315.49,1322.42,1322.42,84
2018-01-12,1322.82,1339.4,1321.16,1338.4,1338.4,156
2018-01-15,1337.05,1344.9301,1336.14,1340.16,1340.16,85
2018-01-16,1340.0601,1342.35,1331.73,1338.61,1338.61,99
2018-01-17,1338.29,1343.99,1326.73,1327.73,1327.73,148
2018-01-18,1327.75,1333.14,1323.79,1327.1899,1327.1899,90
2018-01-19,1327.49,1338.37,1326.46,1331.8001,1331.8001,108
2018-01-22,1334.88,1336.04,1328.71,1334.11,1334.11,74
2018-01-23,1334.45,1342.22,1331.54,1341.39,1341.39,99
2018-01-24,1341.45,1361.88,1339.27,1358.15,1358.15,186
2018-01-25,1358.48,1366.47,1343.1,1348.05,1348.05,191
2018-01-26,1348.36,1357.39,1344.38,1350.14,1350.14,115
2018-01-29,1350.0699,1352.65,1337.74,1340.35,1340.35,130
2018-01-30,1340.67,1349.12,1334.48,1338.5501,1338.5501,128
2018-01-31,1338.87,1347.9301,1332.7,1345.1,1345.1,132
2018-02-01,1345.4,1351.42,1337.3001,1349.1899,1349.1899,124
2018-02-02,1349.16,1350.12,1327.21,1332.98,1332.98,189
2018-02-05,1332.32,1341.7,1328.88,1339.6,1339.6,115
2018-02-06,1339.6801,1346.08,1320.04,1325.02,1325.02,213
2018-02-07,1325.16,1332.49,1312.05,1318.49,1318.49,173
2018-02-08,1318.61,1322.17,1306.9,1318.97,1318.97,135
2018-02-09,1318.87,1322.71,1311.0601,1316.6899,1316.6899,108
2018-02-12,1315.04,1326.2,1314.11,1322.88,1322.88,111
2018-02-13,1322.29,1330.96,1321.39,1329.5501,1329.5501,91
2018-02-14,1329.53,1355.57,1319.42,1350.76,1350.76,286
2018-02-15,1350.78,1357.1801,1348.41,1353.3001,1353.3001,84
2018-02-16,1353.29,1361.84,1344.78,1347.86,1347.86,145
2018-02-19,1347.5,1351.35,1345.99,1346.6899,1346.6899,59
2018-02-20,1346.74,1348.21,1328.22,1329.49,1329.49,168
2018-02-21,1329.82,1336.58,1322.6,1324.26,1324.26,124
2018-02-22,1323.9301,1332.2,1320.6899,1331.51,1331.51,106
2018-02-23,1331.8001,1332.23,1325.58,1328.9399,1328.9399,69
2018-02-26,1327.5601,1340.91,1326.42,1333.16,1333.16,128
2018-02-27,1333.13,1336.74,1313.32,1318.2,1318.2,195
2018-02-28,1318.53,1322.82,1315.8001,1318.05,1318.05,73
2018-03-01,1318.53,1321.3001,1302.99,1316.5501,1316.5501,158
2018-03-02,1316.51,1325.51,1314.9301,1322.2,1322.2,99
2018-03-05,1323.75,1327.92,1317.26,1320.01,1320.01,100
2018-03-06,1320.36,1338.89,1319.91,1334.46,1334.46,161
2018-03-07,1334.5,1340.47,1321.95,1325.54,1325.54,158
2018-03-08,1325.84,1329.39,1319.1899,1322.35,1322.35,96
2018-03-09,1322.32,1325.15,1313.05,1323.7,1323.7,111
2018-03-12,1323.6899,1324.67,1315.39,1323.05,1323.05,90
2018-03-13,1322.8101,1328.66,1316.79,1326.39,1326.39,109
2018-03-14,1326.42,1330.42,1321.91,1325.0,1325.0,83
2018-03-15,1324.39,1328.16,1315.05,1316.26,1316.26,118
2018-03-16,1317.11,1322.67,1310.3101,1314.0,1314.0,113
2018-03-19,1313.9399,1320.0699,1307.89,1316.9399,1316.9399,112
2018-03-20,1317.0,1318.66,1307.3101,1311.21,1311.21,106
2018-03-21,1311.28,1336.96,1309.98,1332.17,1332.17,221
2018-03-22,1332.15,1335.23,1324.88,1328.95,1328.95,97
2018-03-23,1329.17,1350.66,1329.17,1347.22,1347.22,179
2018-03-26,1347.91,1356.37,1343.5501,1353.46,1353.46,114
2018-03-27,1353.51,1357.0601,1340.16,1344.71,1344.71,144
2018-03-28,1345.74,1347.39,1323.59,1324.99,1324.99,196
2018-03-29,1325.41,1329.32,1322.21,1325.0,1325.0,73
2018-04-02,1326.2,1345.26,1324.9,1341.35,1341.35,171
2018-04-03,1340.6899,1342.87,1329.1801,1332.83,1332.83,121
2018-04-04,1332.82,1348.45,1331.59,1333.35,1333.35,145
2018-04-05,1333.02,1335.29,1322.8001,1326.5501,1326.5501,113
2018-04-06,1326.38,1335.59,1321.47,1333.2,1333.2,125
2018-04-09,1333.14,1338.36,1326.98,1336.24,1336.24,105
2018-04-10,1336.87,1343.5501,1331.8101,1340.05,1340.05,107
2018-04-11,1339.9399,1365.61,1339.6801,1353.29,1353.29,209
2018-04-12,1352.7,1353.6,1333.96,1335.48,1335.48,165
2018-04-13,1335.2,1347.5,1335.2,1345.46,1345.46,111
2018-04-16,1344.58,1350.89,1340.17,1345.91,1345.91,99
2018-04-17,1345.65,1349.8001,1337.73,1347.29,1347.29,109
2018-04-18,1347.5,1356.14,1342.1,1349.32,1349.32,123
2018-04-19,1349.33,1355.12,1341.23,1345.6,1345.6,122
2018-04-20,1346.0601,1346.5601,1335.0699,1335.12,1335.12,105
2018-04-23,1335.8101,1336.38,1322.8101,1325.0,1325.0,121
2018-04-24,1324.71,1333.04,1322.6,1330.6801,1330.6801,98
2018-04-25,1330.12,1332.4,1318.9,1323.33,1323.33,121
2018-04-26,1322.39,1326.96,1315.45,1317.28,1317.28,106
2018-04-27,1317.57,1326.11,1316.26,1322.8001,1322.8001,94
2018-04-30,1322.8101,1325.34,1310.51,1315.36,1315.36,131
2018-05-01,1315.58,1316.6899,1301.88,1303.97,1303.97,132
2018-05-02,1304.38,1313.8001,1303.9399,1304.85,1304.85,95
2018-05-03,1305.1801,1318.91,1305.02,1312.09,1312.09,125
2018-05-04,1312.3001,1315.61,1308.41,1315.05,1315.05,74
2018-05-07,1315.03,1319.22,1310.29,1314.3001,1314.3001,87
2018-05-08,1313.57,1318.08,1306.2,1314.47,1314.47,110
2018-05-09,1314.46,1317.78,1304.48,1312.78,1312.78,120
2018-05-10,1312.12,1323.14,1310.89,1321.39,1321.39,112
2018-05-11,1321.57,1326.49,1317.9399,1318.22,1318.22,84
2018-05-14,1318.5601,1322.76,1312.82,1312.82,1312.82,95
2018-05-15,1313.09,1315.24,1288.71,1290.64,1290.64,221
2018-05-16,1290.32,1297.67,1287.01,1291.03,1291.03,102
2018-05-17,1291.13,1295.29,1286.41,1291.0,1291.0,88
2018-05-18,1291.35,1295.26,1286.8101,1292.5,1292.5,85
2018-05-21,1290.9,1293.53,1282.15,1292.6801,1292.6801,107
2018-05-22,1292.85,1296.4399,1287.8001,1291.32,1291.32,86
2018-05-23,1291.5,1298.59,1288.61,1293.75,1293.75,96
2018-05-24,1294.0601,1306.97,1292.91,1304.88,1304.88,127
2018-05-25,1304.4399,1308.24,1300.05,1301.61,1301.61,82
2018-05-28,1298.74,1300.47,1295.62,1298.11,1298.11,57
2018-05-29,1298.6801,1307.14,1294.3001,1298.86,1298.86,118
2018-05-30,1299.02,1304.7,1295.75,1301.48,1301.48,88
2018-05-31,1301.51,1306.86,1297.9,1298.32,1298.32,88
2018-06-01,1298.98,1300.72,1289.52,1293.14,1293.14,106
2018-06-04,1293.16,1298.47,1290.27,1291.98,1291.98,83
2018-06-05,1292.34,1300.9399,1289.79,1296.13,1296.13,105
2018-06-06,1297.15,1302.85,1294.63,1297.0,1297.0,83
2018-06-07,1296.41,1303.48,1295.08,1297.12,1297.12,84
2018-06-08,1297.32,1301.27,1294.2,1298.75,1298.75,74
2018-06-11,1299.17,1302.57,1294.13,1300.14,1300.14,84
2018-06-12,1300.09,1300.88,1293.0,1295.97,1295.97,80
2018-06-13,1295.47,1301.53,1292.5501,1299.71,1299.71,88
2018-06-14,1299.85,1309.6899,1297.34,1302.22,1302.22,114
2018-06-15,1302.15,1303.92,1275.85,1279.84,1279.84,235
2018-06-18,1279.16,1282.02,1277.08,1278.3101,1278.3101,58
2018-06-19,1278.41,1284.46,1270.39,1274.76,1274.76,129
2018-06-20,1274.75,1276.64,1267.8001,1268.1,1268.1,89
2018-06-21,1268.58,1270.49,1261.22,1267.2,1267.2,92
2018-06-22,1267.7,1271.79,1266.9,1269.28,1269.28,58
2018-06-25,1272.66,1273.54,1264.8001,1266.0,1266.0,88
2018-06-26,1265.72,1268.03,1254.51,1258.99,1258.99,126
2018-06-27,1258.21,1260.52,1250.7,1252.02,1252.02,97
2018-06-28,1251.91,1254.65,1245.71,1248.28,1248.28,91
2018-06-29,1247.74,1256.38,1246.51,1253.0,1253.0,98
2018-07-02,1253.5,1254.61,1239.59,1241.97,1241.97,139
2018-07-03,1242.21,1257.41,1237.8101,1252.9301,1252.9301,175
2018-07-04,1252.42,1261.85,1252.16,1256.95,1256.95,96
2018-07-05,1256.9,1260.17,1251.08,1257.76,1257.76,92
2018-07-06,1257.97,1259.53,1252.9301,1254.99,1254.99,72
2018-07-09,1255.12,1266.26,1255.12,1257.76,1257.76,107
2018-07-10,1257.6899,1260.7,1247.23,1255.65,1255.65,126
2018-07-11,1255.8101,1257.27,1241.29,1242.16,1242.16,147
2018-07-12,1242.0601,1248.9399,1241.38,1247.14,1247.14,80
2018-07-13,1247.51,1248.54,1237.1,1241.52,1241.52,111
2018-07-16,1241.76,1246.29,1238.49,1240.82,1240.82,82
2018-07-17,1240.83,1245.35,1225.97,1227.51,1227.51,175
2018-07-18,1227.73,1229.92,1221.5601,1227.1801,1227.1801,87
2018-07-19,1227.42,1229.27,1211.48,1222.8001,1222.8001,164
2018-07-20,1223.49,1232.6801,1215.84,1231.76,1231.76,156
2018-07-23,1231.28,1235.49,1222.08,1224.54,1224.54,128
2018-07-24,1225.0601,1229.83,1218.25,1224.5501,1224.5501,114
2018-07-25,1224.3101,1234.64,1223.1,1231.61,1231.61,113
2018-07-26,1231.3101,1235.57,1222.17,1222.67,1222.67,128
2018-07-27,1222.88,1227.64,1217.34,1223.38,1223.38,103
2018-07-30,1223.05,1225.59,1219.05,1221.8001,1221.8001,73
2018-07-31,1221.73,1228.74,1214.82,1223.83,1223.83,133
2018-08-01,1224.0,1225.36,1215.76,1216.05,1216.05,98
2018-08-02,1215.25,1221.42,1207.2,1207.96,1207.96,136
2018-08-03,1208.01,1220.41,1204.4,1213.4301,1213.4301,151
2018-08-06,1214.1,1218.6899,1206.9301,1206.9399,1206.9399,116
2018-08-07,1207.67,1216.54,1207.67,1211.02,1211.02,92
2018-08-08,1210.7,1216.26,1206.29,1213.61,1213.61,101
2018-08-09,1213.89,1217.65,1210.72,1212.35,1212.35,76
2018-08-10,1212.5601,1217.48,1205.85,1211.3001,1211.3001,115
2018-08-13,1211.26,1214.23,1191.75,1193.64,1193.64,205
2018-08-14,1194.17,1199.04,1192.14,1194.03,1194.03,77
2018-08-15,1194.5,1195.22,1173.33,1174.88,1174.88,203
2018-08-16,1175.73,1182.59,1160.5601,1174.16,1174.16,206
2018-08-17,1173.72,1185.42,1172.03,1184.77,1184.77,132
2018-08-20,1183.71,1191.21,1182.63,1190.53,1190.53,92
2018-08-21,1190.59,1197.38,1187.5,1196.12,1196.12,102
2018-08-22,1196.6801,1201.91,1192.45,1195.51,1195.51,98
2018-08-23,1195.83,1197.0,1183.67,1185.3101,1185.3101,131
2018-08-24,1185.32,1208.87,1183.32,1205.97,1205.97,231
2018-08-27,1206.92,1212.75,1202.84,1211.35,1211.35,101
2018-08-28,1211.45,1214.6801,1199.41,1201.26,1201.26,145
2018-08-29,1201.28,1207.73,1200.9,1206.66,1206.66,76
2018-08-30,1206.32,1208.1801,1196.32,1199.88,1199.88,118
2018-08-31,1200.34,1209.17,1198.4301,1201.09,1201.09,108
2018-09-03,1200.59,1204.59,1196.11,1201.15,1201.15,90
2018-09-04,1201.29,1202.3101,1189.5501,1191.35,1191.35,126
2018-09-05,1191.1801,1198.82,1191.1,1196.75,1196.75,84
2018-09-06,1197.1899,1207.36,1195.59,1200.14,1200.14,117
2018-09-07,1200.03,1204.03,1193.28,1195.86,1195.86,109
2018-09-10,1195.12,1198.92,1191.52,1195.88,1195.88,81
2018-09-11,1195.73,1200.12,1187.95,1198.29,1198.29,121
2018-09-12,1198.9301,1209.22,1192.9,1206.1899,1206.1899,154
2018-09-13,1207.3001,1213.39,1200.37,1201.4399,1201.4399,127
2018-09-14,1201.76,1208.98,1193.13,1193.71,1193.71,151
2018-09-17,1193.1801,1205.2,1192.97,1200.9301,1200.9301,121
2018-09-18,1202.14,1204.28,1196.21,1198.35,1198.35,87
2018-09-19,1197.84,1206.53,1197.8101,1203.99,1203.99,92
2018-09-20,1204.16,1209.14,1201.47,1207.58,1207.58,83
2018-09-21,1207.52,1211.47,1191.97,1199.5501,1199.5501,180
2018-09-24,1198.5601,1204.48,1194.23,1198.86,1198.86,105
2018-09-25,1198.84,1203.71,1197.21,1201.3101,1201.3101,73
2018-09-26,1201.23,1202.84,1190.53,1194.46,1194.46,122
2018-09-27,1194.8001,1198.9399,1181.98,1182.8001,1182.8001,161
2018-09-28,1183.21,1194.0,1180.74,1192.09,1192.09,131
2018-10-01,1192.5501,1192.95,1184.95,1188.47,1188.47,87
2018-10-02,1189.2,1208.65,1188.57,1203.1,1203.1,186
2018-10-03,1203.39,1208.77,1196.71,1197.37,1197.37,119
2018-10-04,1197.35,1207.11,1195.76,1199.66,1199.66,114
2018-10-05,1199.41,1206.1801,1197.0,1202.86,1202.86,96
2018-10-08,1203.14,1204.49,1183.58,1188.01,1188.01,193
2018-10-09,1189.01,1192.23,1183.49,1189.62,1189.62,93
2018-10-10,1189.59,1195.1899,1185.22,1194.78,1194.78,103
2018-10-11,1195.01,1226.87,1191.3001,1224.33,1224.33,309
2018-10-12,1224.17,1224.45,1215.61,1217.9301,1217.9301,92
2018-10-15,1217.45,1233.65,1217.4,1226.9301,1226.9301,151
2018-10-16,1227.12,1232.77,1223.35,1224.4301,1224.4301,96
2018-10-17,1224.08,1229.9,1220.32,1222.6801,1222.6801,97
2018-10-18,1222.35,1230.85,1218.78,1225.75,1225.75,118
2018-10-19,1225.66,1231.0699,1223.03,1226.32,1226.32,85
2018-10-22,1228.61,1230.1801,1220.3001,1222.17,1222.17,100
2018-10-23,1222.32,1240.0,1221.72,1230.49,1230.49,167
2018-10-24,1231.0601,1234.27,1225.74,1234.22,1234.22,89
2018-10-25,1234.59,1239.85,1228.08,1232.23,1232.23,114
2018-10-26,1232.24,1243.73,1229.8001,1233.59,1233.59,132
2018-10-29,1234.16,1235.79,1224.45,1229.74,1229.74,111
2018-10-30,1230.17,1231.45,1220.22,1223.4399,1223.4399,111
2018-10-31,1223.0,1223.7,1211.92,1214.54,1214.54,116
2018-11-01,1215.2,1237.83,1214.84,1233.24,1233.24,205
2018-11-02,1234.04,1236.79,1229.85,1232.89,1232.89,76
2018-11-05,1233.36,1235.46,1226.88,1231.3001,1231.3001,89
2018-11-06,1231.66,1236.3101,1223.41,1226.8001,1226.8001,124
2018-11-07,1227.24,1236.23,1223.3101,1226.11,1226.11,124
2018-11-08,1225.99,1227.05,1219.63,1223.54,1223.54,80
2018-11-09,1223.88,1223.97,1206.52,1209.6,1209.6,162
2018-11-12,1209.46,1211.45,1200.1801,1200.65,1200.65,113
2018-11-13,1200.96,1205.57,1196.29,1202.35,1202.35,96
2018-11-14,1202.26,1216.33,1197.12,1210.91,1210.91,177
2018-11-15,1210.87,1216.36,1207.5601,1213.0,1213.0,92
2018-11-16,1213.02,1225.37,1212.48,1221.47,1221.47,125
2018-11-19,1221.76,1225.26,1217.52,1224.05,1224.05,83
2018-11-20,1224.37,1229.17,1219.67,1221.5501,1221.5501,97
2018-11-21,1221.5501,1230.15,1219.23,1226.02,1226.02,108
2018-11-22,1226.6899,1229.8001,1225.3001,1227.45,1227.45,56
2018-11-23,1227.33,1229.27,1220.53,1223.1899,1223.1899,91
2018-11-26,1224.0,1228.13,1221.14,1222.37,1222.37,76
2018-11-27,1222.65,1225.6,1211.74,1214.6899,1214.6899,133
2018-11-28,1214.64,1226.32,1210.73,1221.11,1221.11,147
2018-11-29,1221.4301,1229.35,1220.49,1223.99,1223.99,92
2018-11-30,1223.97,1225.65,1216.24,1221.97,1221.97,96
2018-12-03,1223.12,1234.9399,1221.09,1231.08,1231.08,132
2018-12-04,1231.35,1242.24,1230.41,1238.5501,1238.5501,115
2018-12-05,1238.54,1239.35,1232.96,1237.5601,1237.5601,71
2018-12-06,1237.87,1244.7,1234.64,1237.99,1237.99,100
2018-12-07,1238.32,1250.42,1237.49,1248.1,1248.1,123
2018-12-10,1250.4301,1250.62,1241.21,1244.59,1244.59,95
2018-12-11,1244.53,1249.62,1240.5501,1242.9399,1242.9399,92
2018-12-12,1243.25,1247.5601,1241.95,1245.8001,1245.8001,64
2018-12-13,1246.02,1247.13,1240.23,1242.46,1242.46,75
2018-12-14,1242.41,1243.11,1232.48,1238.21,1238.21,105
2018-12-16,1238.883,1247.996,1235.017,1245.778,1245.778,21300
2018-12-17,1245.817,1250.271,1245.009,1249.129,1249.129,17436
2018-12-18,1249.735,1257.945,1241.652,1242.842,1242.842,43384
2018-12-19,1243.144,1266.37,1242.668,1259.543,1259.543,41569
2018-12-20,1260.233,1262.699,1253.84,1254.734,1254.734,27489
2018-12-21,1260.1,1262.84,1253.37,1256.01,1256.01,0
2018-12-23,1257.396,1269.649,1257.145,1268.689,1268.689,25651
2018-12-24,1268.549,1268.549,1268.055,1268.055,1268.055,4
2018-12-25,1267.447,1278.934,1264.235,1266.433,1266.433,41428
2018-12-26,1265.837,1278.841,1265.837,1275.25,1275.25,40273
2018-12-27,1274.317,1282.108,1274.189,1280.112,1280.112,31068
2018-12-28,1275.22,1282.17,1273.98,1280.75,1280.75,0
2018-12-30,1280.261,1284.072,1277.416,1281.755,1281.755,23484
2018-12-31,1280.08,1284.1801,1277.09,1282.8199,1282.8199,0
2019-01-01,1282.287,1288.715,1278.423,1283.831,1283.831,32959
2019-01-02,1284.956,1294.85,1283.866,1293.888,1293.888,45803
2019-01-03,1294.024,1298.486,1276.513,1283.895,1283.895,46179
2019-01-04,1294.0601,1298.51,1276.49,1284.92,1284.92,0
2019-01-06,1285.497,1294.961,1282.601,1288.771,1288.771,27752
2019-01-07,1287.842,1290.185,1279.208,1285.012,1285.012,23066
2019-01-08,1284.855,1293.791,1280.026,1292.83,1292.83,31674
2019-01-09,1293.498,1297.06,1285.9,1286.127,1286.127,26107
2019-01-10,1286.414,1295.129,1285.598,1287.0,1287.0,24332
2019-01-11,1286.72,1295.65,1286.25,1288.0,1288.0,0
2019-01-13,1286.827,1295.817,1286.246,1290.968,1290.968,23716
2019-01-14,1291.654,1294.582,1286.272,1289.169,1289.169,26076
2019-01-15,1289.308,1294.871,1287.818,1293.408,1293.408,18042
2019-01-16,1293.821,1295.299,1288.659,1291.853,1291.853,21633
2019-01-17,1292.192,1292.48,1280.416,1280.558,1280.558,21341
2019-01-18,1292.1801,1292.86,1280.64,1281.49,1281.49,0
2019-01-20,1281.322,1283.521,1276.718,1280.09,1280.09,9252
2019-01-21,1279.578,1285.414,1277.396,1284.54,1284.54,16692
2019-01-22,1284.78,1286.46,1278.628,1282.36,1282.36,16078
2019-01-23,1282.571,1284.768,1276.625,1280.764,1280.764,22486
2019-01-24,1280.76,1303.485,1279.933,1301.95,1301.95,23964
2019-01-25,1280.9399,1303.6899,1279.39,1303.22,1303.22,0
2019-01-27,1302.873,1304.393,1297.504,1302.805,1302.805,17728
2019-01-28,1303.182,1311.893,1302.705,1311.011,1311.011,22060
2019-01-29,1311.656,1323.159,1309.002,1319.63,1319.63,22725
2019-01-30,1319.889,1326.165,1317.388,1321.042,1321.042,13473
2019-01-31,1320.703,1323.45,1316.067,1317.092,1317.092,12772
2019-02-01,1320.95,1323.58,1315.66,1318.0,1318.0,0
2019-02-03,1317.59,1318.911,1308.562,1310.545,1310.545,9269
2019-02-04,1312.08,1316.806,1310.69,1314.936,1314.936,8951
2019-02-05,1315.033,1315.744,1305.586,1306.141,1306.141,8698
2019-02-06,1305.988,1311.83,1302.748,1309.99,1309.99,10754
2019-02-07,1310.134,1315.526,1307.756,1312.87,1312.87,8793
2019-02-08,1310.14,1315.72,1307.23,1314.0699,1314.0699,0
2019-02-10,1313.908,1314.741,1303.639,1307.888,1307.888,9748
2019-02-11,1307.897,1314.656,1306.461,1310.441,1310.441,8840
2019-02-12,1310.478,1318.067,1304.951,1305.927,1305.927,11236
2019-02-13,1305.613,1314.286,1301.675,1311.528,1311.528,14215
2019-02-14,1311.516,1322.331,1311.366,1319.803,1319.803,11645
2019-02-15,1312.98,1322.98,1311.16,1321.41,1321.41,0
2019-02-17,1320.015,1327.427,1319.491,1326.357,1326.357,5699
2019-02-18,1326.12,1341.749,1322.84,1340.726,1340.726,12023
2019-02-19,1340.203,1346.618,1336.842,1338.223,1338.223,15058
2019-02-20,1337.794,1341.448,1320.459,1323.176,1323.176,15569
2019-02-21,1323.459,1333.002,1321.38,1327.409,1327.409,12382
2019-02-22,1323.52,1333.17,1321.16,1327.8,1327.8,0
2019-02-24,1328.621,1332.478,1325.106,1327.206,1327.206,11610
2019-02-25,1327.37,1330.122,1323.441,1328.427,1328.427,11385
2019-02-26,1327.422,1329.822,1316.553,1319.627,1319.627,11710
2019-02-27,1318.829,1327.217,1312.579,1312.582,1312.582,13813
2019-02-28,1312.522,1315.109,1290.173,1292.061,1292.061,17191
2019-03-01,1312.8101,1315.33,1290.16,1293.5601,1293.5601,0
2019-03-03,1292.96,1296.994,1282.798,1286.514,1286.514,14414
2019-03-04,1286.755,1289.517,1281.085,1287.683,1287.683,12228
2019-03-05,1286.605,1290.84,1283.581,1285.069,1285.069,11310
2019-03-06,1285.863,1288.914,1280.108,1285.14,1285.14,12431
2019-03-07,1285.773,1300.682,1285.058,1297.639,1297.639,15172
2019-03-08,1285.91,1300.99,1285.29,1298.39,1298.39,0
2019-03-10,1297.28,1299.019,1290.406,1293.298,1293.298,9505
2019-03-11,1293.365,1302.111,1291.996,1300.29,1300.29,10408
2019-03-12,1301.084,1311.152,1300.403,1308.949,1308.949,9484
2019-03-13,1307.894,1310.244,1292.789,1295.401,1295.401,11420
2019-03-14,1295.985,1306.322,1293.983,1302.035,1302.035,11199
2019-03-15,1295.74,1306.58,1293.66,1301.38,1301.38,0
2019-03-17,1301.832,1306.644,1298.2,1303.467,1303.467,8861
2019-03-18,1303.307,1310.806,1302.244,1306.256,1306.256,9081
2019-03-19,1305.361,1316.756,1298.587,1312.019,1312.019,18397
2019-03-20,1312.475,1320.302,1303.175,1309.021,1309.021,14474
2019-03-21,1308.331,1314.819,1306.806,1313.315,1313.315,15094
2019-03-22,1309.14,1315.08,1306.8101,1313.38,1313.38,0
2019-03-24,1313.419,1324.388,1310.99,1321.651,1321.651,11959
2019-03-25,1321.4,1323.194,1312.674,1315.215,1315.215,13021
2019-03-26,1315.537,1319.236,1308.086,1309.427,1309.427,17133
2019-03-27,1308.171,1312.232,1288.52,1290.222,1290.222,16600
2019-03-28,1290.055,1299.683,1286.688,1291.739,1291.739,15178
2019-03-29,1290.14,1299.8199,1286.6,1292.15,1292.15,0
2019-03-31,1291.026,1296.952,1286.388,1287.574,1287.574,14459
2019-04-01,1287.344,1292.182,1285.211,1291.762,1291.762,10577
2019-04-02,1291.797,1294.273,1288.34,1289.651,1289.651,10261
2019-04-03,1289.577,1294.321,1280.815,1290.698,1290.698,12106
2019-04-04,1291.458,1293.5,1284.351,1290.972,1290.972,13151
2019-04-05,1292.46,1293.77,1284.46,1291.7,1291.7,0
2019-04-07,1291.565,1303.627,1291.382,1297.318,1297.318,9616
2019-04-08,1297.442,1306.101,1296.55,1303.872,1303.872,10497
2019-04-09,1303.123,1310.464,1300.813,1307.838,1307.838,11671
2019-04-10,1308.25,1309.114,1289.552,1292.517,1292.517,13178
2019-04-11,1292.451,1295.64,1288.983,1288.983,1288.983,10502
2019-04-12,1292.3,1296.05,1290.11,1290.4,1290.4,0
2019-04-14,1290.789,1291.894,1282.524,1287.776,1287.776,10379
2019-04-15,1287.688,1288.609,1272.894,1276.586,1276.586,12443
2019-04-16,1276.58,1279.702,1272.935,1273.874,1273.874,10025
2019-04-17,1272.586,1277.564,1271.102,1275.48,1275.48,10538
2019-04-18,1273.38,1277.95,1271.02,1275.39,1275.39,0
2019-04-21,1274.603,1279.751,1273.805,1274.636,1274.636,7326
2019-04-22,1274.993,1276.38,1266.276,1271.954,1271.954,9808
2019-04-23,1272.083,1278.389,1268.736,1275.353,1275.353,9759
2019-04-24,1275.276,1282.463,1273.343,1276.456,1276.456,10779
2019-04-25,1276.466,1288.618,1273.192,1284.887,1284.887,12315
